Label1,label 2,Label3,label 4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
10,5,4,2,-2.478504116,5.057828312,-0.052255753,-2.74209174,0.635888363,0.442318792,0.420715945,0.704366314,-0.56581503,-0.676900697,0.196045383,1.135200547,-0.232932449,-0.130037247,-0.243785048,-0.541858825,-0.339369376,0.440989692,0.119858494,0.493551905,0.449033317,0.635604389,-0.002178468,0.026814184,0.14542048
11,1,4,2,-2.943880296,1.943532759,-3.325874912,0.769113236,-1.768067839,-0.51400424,-0.056798778,0.825271077,0.287589576,-0.117691623,0.164814045,-0.593673281,0.27356325,-0.165763905,-0.134916396,0.428576816,0.079858398,-0.000445661,-0.140685842,-0.422476336,0.127707168,0.045482528,-0.006381527,0.00793989,-0.214664445
11,2,4,2,1.365922666,-0.28552236,-0.582920525,-0.44627886,-0.523217089,-0.737132072,0.706465688,-0.607429913,1.22145962,-0.004781252,-0.320406297,-0.238459147,0.102313825,0.621327298,-0.038390746,0.138754976,-0.8904744,0.238354096,0.093361381,-0.30765595,-0.212015865,-0.08107119,0.031338385,0.28104273,0.080925323
11,3,4,2,-1.140654412,4.399302531,-0.685151592,0.935193307,0.143598307,-0.203973671,1.103567478,0.009019429,-1.035972992,-0.940120497,0.466888711,-0.87811911,-0.092403293,-0.260870102,0.281225903,-0.346010614,-0.380389197,-0.103758499,-0.28016686,-0.178173904,0.378811549,-0.18767456,0.152651217,0.075892426,-0.048861119
11,4,4,2,-0.59856212,-0.481423802,-2.588719194,-0.355933306,-2.001521402,-0.325052614,-0.136781961,0.496020796,0.691073999,1.019533814,-0.081356186,-0.473778203,-0.028277841,0.022733346,0.097204976,-0.147671599,-0.110497834,-0.194046026,-0.059650706,0.008356016,-0.059189353,0.001451731,-0.020922097,-0.236930908,0.030781837
13,1,4,2,-1.259594458,-0.120263142,0.180618816,0.394028439,3.9649218,-1.128373983,1.032659077,0.943017349,-0.083640196,2.214221459,-0.497009774,-0.488499769,-0.554158078,-0.315762677,0.252427547,-0.734746605,0.161883316,-0.30971454,-0.103035413,0.211980221,0.219797482,0.108764202,0.003311062,0.026691324,-0.180601506
13,2,4,2,5.132485389,-3.76993218,-0.808702194,4.033167032,-0.866863679,-0.92780217,1.763975103,1.921099848,-0.000667463,-0.27123609,-0.074701792,2.137580334,0.409793633,-0.811511987,-0.821128304,-0.792354604,-0.433584111,-0.42010356,-0.164651634,-0.366075203,0.019868958,-0.462262197,0.148377631,-0.030384459,-0.030699251
13,3,4,2,-0.731171033,-2.90995457,-0.637947742,5.697553168,-0.049786853,3.139401666,0.705542586,-0.767392194,-0.069430254,0.233618204,0.109424825,-0.13055903,-0.317162541,0.123041495,0.010007191,0.187094225,0.01506191,0.182843996,0.125859132,0.063109105,0.036214955,0.20106361,-0.044166633,0.035406257,-0.099015973
13,4,4,2,-1.393464434,-0.837098109,-0.480364018,-0.189458941,0.012787341,-1.398276328,-0.207534698,0.269457297,0.180388562,1.30221543,0.143889892,-0.033538561,-0.99018375,-0.638523534,0.080104046,0.653821349,-0.159347838,0.05505391,-0.315567622,0.088239432,0.039323131,-0.130199382,-0.241792788,0.184970116,0.17423632
13,5,4,2,-0.93702827,-1.57011072,-0.521884176,4.975489717,0.63879054,3.965575625,0.220189692,-1.231330989,-0.110763079,0.305375819,0.128715646,-0.62573163,-0.381537835,0.282510606,0.268793513,0.146624621,0.21224045,0.129076129,0.0420549,0.149210279,0.076305951,0.123613915,-0.002662788,0.06616762,0.05984191
14,1,4,2,-2.393635194,1.325626499,-3.258580332,0.557349388,-1.712112362,-0.174343229,-0.349961604,1.197779922,0.703191492,0.146126308,0.09055519,-0.455335899,0.367203479,0.050518832,0.072895221,0.217227744,0.04315167,0.025617249,-0.198964523,-0.179639951,0.062040074,0.153601319,-0.049084461,-0.043585931,-0.159171336
14,2,4,2,-3.956049476,1.503275268,-0.967589378,0.300438146,-0.147358214,-0.567747524,1.047454635,-0.069268571,-0.623088031,-0.621636207,0.353247007,-0.380178257,-0.122840799,-0.085076366,-0.358416386,0.234271077,0.321157566,0.041631862,-0.089499828,-0.343913308,0.057630644,-0.079296727,0.068897807,-0.199050417,0.019647146
14,3,4,2,-3.382111643,0.474692122,0.371651388,-0.116344114,0.688395465,-0.475479001,1.39816565,-0.481446406,-0.298864739,-0.832420129,0.291797292,-0.263877634,-0.187378102,-0.020748589,-0.251532503,0.017032464,0.149698187,-0.051626049,0.113242678,-0.176444254,-0.118150765,-0.044623497,0.119359248,-0.087435898,0.119796356
14,4,4,2,-3.346279872,2.814567077,-3.593283539,1.160317882,-0.422324892,-0.441573288,0.690272989,0.747768061,-0.627267363,-0.917033237,0.502571044,-1.098568562,0.395683956,-0.316194714,0.263226655,-0.164503481,-0.268569171,-0.124776075,-0.172389368,-0.312929716,0.347181007,-0.021440957,0.086542094,0.055190952,-0.163074717
14,5,4,2,-3.285758036,1.189271372,-0.823272832,0.199540543,0.204383817,-0.549870447,1.079864982,-0.173422567,-0.66576793,-0.621782403,0.231595782,-0.399516618,-0.208470749,-0.022834969,-0.183798301,0.089217987,0.130746453,-0.039587288,-0.034027046,-0.306874597,0.067689397,-0.131911893,0.035473783,-0.159594334,0.043673886
6,1,4,1,1.198130955,-3.554915833,1.965307526,-3.3648848,-1.391749027,0.670354732,1.559627675,-0.437766558,0.121009594,0.238445398,0.351368505,-0.01097569,0.105053285,0.426312525,0.662295329,-0.46083368,-0.202223917,0.022246886,-0.420502177,0.35478944,-0.033549183,0.109495221,0.094857047,-0.033982012,-0.208581573
6,2,4,1,3.808428318,5.040458493,2.446173239,0.540459568,-0.790566609,0.215452592,-0.030257835,0.049632457,-0.123193215,0.508056878,-0.490947714,0.068951031,0.033710892,0.054041246,-0.033459031,0.206042948,-0.185058047,-0.051948915,0.075476995,-0.084250178,-0.045051135,0.011286546,0.018149967,-0.067211985,0.012655721
6,3,4,1,1.718734403,-1.067621383,0.073316878,0.483363584,3.071778884,0.749031377,-2.81080281,3.690121115,0.106054748,-0.704614671,-0.925260753,-0.462351921,-0.747931133,-0.117773226,-0.59850516,0.578422874,-0.199001237,0.295008656,0.283335659,-0.278805074,-0.048159484,-0.24243059,0.099281461,0.163055144,0.207991955
6,4,4,1,4.95001934,-3.50040163,0.883904412,-2.908129367,0.082531643,0.992058518,0.389988693,1.020514389,0.377296039,0.450187212,-0.101126619,-0.206726367,-0.152751979,0.275706738,0.473204335,0.040160783,-0.243690024,-0.14474795,-0.213161451,-0.107046665,0.088716201,-0.028986986,0.106505971,0.055300217,-0.168020046
7,1,4,1,9.920891648,0.854071719,-1.604204845,-0.629128119,0.394813556,0.287311659,-0.674341971,-0.020532303,1.529796578,-1.839873447,-0.090433836,-0.230225228,-0.761471922,-0.258325478,0.387527829,-0.031545639,0.484134661,0.019602366,0.158789354,0.433204705,0.101851344,0.02980416,-0.099469411,-0.088829634,-0.054312193
7,2,4,1,8.209791455,-0.970020838,-2.245992018,-0.973567865,-0.140793776,-0.035130658,-0.820906836,-0.374763499,-0.251228755,-0.470497666,-0.464981127,-0.254717342,-0.137370736,-0.109155443,0.081935367,-0.072195079,0.284802907,0.410110966,-0.321939824,-0.171940966,-0.001475033,0.298509508,0.21074488,-0.169455763,0.200754723
7,3,4,1,9.64441157,-0.167249644,-1.391328884,-0.959169891,0.456438392,-0.259373407,0.182115446,-0.477391253,0.032481807,-0.784488527,-0.444211066,0.073500725,-0.076995837,-0.189680042,-0.258652809,-0.220039167,0.738149297,0.058249682,-0.433968948,0.131032249,0.045535807,-0.224958946,0.146724696,-0.045622101,-0.108376266
7,4,4,1,11.11188815,1.053658158,-1.7042857,-0.225069962,0.637569798,-0.014363186,0.264495008,-0.723064238,0.451687949,-1.073943555,-0.340552934,0.059765424,0.064437364,-0.525303398,-0.777372026,0.234869201,1.174941618,0.206369149,-0.561914597,0.291601691,0.044352362,0.015802075,-0.086370314,0.102111306,-0.322976834
7,5,4,1,8.432141394,2.8567869,-0.2298778,0.182285809,2.395610363,-0.321596599,-0.19518436,0.423305309,1.259680552,1.164989187,3.937611781,-0.570930307,0.923256056,-0.282683997,-0.074993566,-0.825213046,-0.36293106,1.963384663,0.176968968,-0.246502558,-0.727834681,-0.105851139,-0.102385165,0.029024623,-0.261637912
8,1,4,1,0.046577198,-1.86507817,-0.752323349,-0.87996034,-2.72428834,-0.830941291,-1.065946435,-0.548531379,-1.007811666,0.003242194,-0.170437705,-0.111533418,-1.20159763,0.459145085,0.016716665,-0.617884693,0.009599482,0.277702762,0.108885348,-0.102571153,-0.107176318,-0.017334436,0.212289579,-0.150072601,0.000188204
8,2,4,1,-1.731130272,-1.137301003,0.019174426,-0.686591765,-1.466685181,-0.361541072,-0.150389456,-0.203020969,-1.418137816,0.389834041,-0.035724538,-0.08305174,-0.050841961,0.026854158,-0.317027732,-0.305916042,0.32586808,-0.016942709,0.476269605,0.1201078,-0.238974597,0.122718355,0.316760331,0.256795672,-0.111604693
8,3,4,1,0.74292756,-3.251648936,2.381903867,-2.846706846,0.160393496,1.464963274,0.469192298,1.607844062,0.14447356,-0.076406134,0.001163975,-0.015167724,0.073430961,0.148391966,0.291395273,0.322015287,0.12891299,-0.075503833,-0.202233741,-0.391251131,0.069647938,-0.074028207,-0.091560779,0.023222733,-0.099454616
8,4,4,1,-0.684583097,-2.735135803,2.974375781,-2.640885585,-0.126732846,1.567611093,0.269793764,1.884071535,0.238809489,-0.262547492,0.135187459,0.035949448,0.05389662,0.15777482,0.096930752,0.406901368,0.458311061,0.172646819,-0.093444108,-0.290496891,0.087540318,-0.117086165,0.014042763,0.022252323,-0.015542117
8,5,4,1,-0.518736358,-1.948313474,1.842951904,-2.127783491,-0.295638079,0.727734351,1.110202568,0.133065893,-0.419189064,-0.158913844,0.308132496,0.107612343,0.296843638,-0.133966045,0.312783325,0.120773086,0.140458216,-0.188674514,-0.04142014,-0.173265135,-0.290008543,0.085986703,0.006146402,0.081677395,0.093061237
9,1,4,1,-0.627327407,0.044314063,-0.493744063,-0.002348507,-0.367645172,-0.047928401,-0.818451353,0.418403063,-0.77083393,0.276382462,0.167640558,0.236638496,0.354206983,-0.834336237,0.643827931,0.357951406,-0.042660335,-0.216003243,0.105699615,0.542930524,-0.138957075,-0.2532611,-0.205679917,0.074493327,-0.002929433
9,2,4,1,-1.24712367,-0.483490288,-0.015360376,-0.271406518,-1.387858546,0.005294928,-0.995020981,-0.340173013,-0.912355299,-0.57041862,0.505516095,0.21631177,0.259817537,-0.728403837,0.412393628,0.47601879,-0.125883506,-0.291966841,0.34691561,0.65645001,0.03103834,-0.021137286,-0.01723586,-0.008852445,-0.046428809
9,3,4,1,0.98409994,-3.220849965,3.4707614,0.756834609,0.385260057,-1.709529756,-0.680960154,-0.834065814,-0.125422673,-0.650644531,0.048583332,-1.002304423,-0.150843431,-0.341492294,-0.21475335,0.312614861,-0.576031945,0.028979325,0.192831293,-0.415993444,0.320016208,0.272366943,-0.180825253,-0.033451814,-0.388009946
9,4,4,1,-1.959369237,-1.913102271,3.836178518,1.682500873,0.580684494,-0.203079502,-2.389618669,-1.16932654,0.968084537,-0.10528455,-0.060263164,0.38146487,1.142341188,-0.283388405,-0.078268809,-0.950290509,0.458218661,-0.279846991,-0.311714056,0.142303685,-0.03137933,-0.058469752,0.076194389,0.041527826,0.27410839
9,5,4,1,-0.551021165,-3.184827195,3.953941458,1.083072562,-0.294742039,-1.298826229,-1.535790332,-1.499650004,0.517959153,-0.216894494,0.053771111,-0.481619237,0.407809887,-0.422990035,-0.365911143,-0.250862706,-0.040440348,-0.108167822,-0.112503409,-0.229668724,0.250755122,0.038598008,-0.015263023,0.023359727,0.024078337
10,1,5,2,-3.471410311,1.354563173,0.601090313,-0.623045308,1.926144309,-0.854472401,1.343775397,0.669744075,0.286045255,0.545723389,0.0595452,-0.031692452,-0.3412128,0.15874154,-0.526846444,-0.198388413,0.06926973,-0.010464423,-0.013099435,0.360636354,0.255133745,0.270891893,-0.001931461,-0.098529287,0.035749502
10,2,5,2,-2.479703626,0.658696237,0.526193205,-0.592153473,0.787100958,-0.001075001,0.728792416,0.06453205,0.5422158,-1.838749127,0.392349036,0.029689686,-0.257422429,0.187910061,-0.072718288,0.365742387,-0.50063512,0.228996813,0.202948166,0.114006169,-0.123072268,0.214175211,-0.168298023,-0.161594317,0.060618421
10,3,5,2,-3.144218166,1.090563567,-0.906937981,-1.542415265,0.290065018,1.08936183,-0.223521171,-0.665513069,0.105501778,-1.017717879,0.024938187,0.523372751,-0.161824874,-0.367670141,-0.047388054,0.032572317,-0.012557834,0.016594223,0.163790426,-0.186707524,-0.122390677,0.017627231,-0.079391918,-0.151623112,-0.058160415
10,4,5,2,-2.476432853,0.692339791,-3.36642628,-3.568424577,0.234099994,2.556647684,-1.233372925,-2.090700761,0.945725162,1.027000338,-0.204577642,0.075287061,-0.185499333,-0.445737698,-0.605843699,0.010578064,-0.534439276,-0.216246466,-0.040282358,-0.410671724,0.051801973,-0.14804348,-0.114884554,0.018188834,-0.124549864
10,5,5,2,-2.128788535,3.469680796,0.299239414,-1.542270732,0.22701338,0.952949245,-0.285138363,-0.447014531,-0.388076304,-0.330091723,-0.053536829,0.648085931,-0.135751039,0.011147993,-0.213416069,-0.273747932,0.085846098,0.237578039,0.111491657,0.116098731,0.200556428,0.106351501,0.027764851,0.042053445,0.02616151
11,1,5,2,-2.397926287,1.147075545,-1.477842551,0.540324155,-1.108958065,-0.264601508,-0.17387653,0.282272286,0.56679813,-0.862890567,0.031333565,-0.205884601,-0.122319256,0.246877635,-0.011907814,0.102935884,0.037507276,-0.009184609,0.185548036,-0.097979927,-0.114264608,0.117264148,-0.373789747,0.298453557,0.023345502
11,2,5,2,1.149150986,0.105682469,-2.247363904,0.296839487,-1.713552278,0.022403172,-1.367803463,0.961839545,1.59068793,0.935472096,-0.424469478,-0.022877889,0.54891172,0.485928657,0.403932955,-0.379662713,-0.208547647,-0.250397044,-0.077296696,0.20953787,-0.293356295,0.203534212,-0.093717856,0.030015581,0.125059145
11,3,5,2,-0.819660127,4.129991534,-0.82260794,1.119137429,0.024252281,-0.270930991,0.627687476,0.328848531,-0.835890657,-0.692135163,0.212518157,-0.693943962,0.120675395,-0.108600682,0.267004285,-0.342882342,-0.327604036,-0.16886196,-0.207553155,0.032094784,0.244278299,-0.152844575,0.244573212,-0.065205859,-0.139996126
11,4,5,2,0.886710279,-0.895340534,-1.008211901,-0.714987388,-0.666459362,-1.190390888,1.119559237,-0.528317125,1.146114598,0.68130111,-0.084863375,-0.662391733,-0.618007241,0.236566022,-0.23632394,-0.027595965,-0.75493267,-0.294846521,0.148116345,-0.057105017,-0.149433051,-0.167920332,0.066141829,0.145431729,-0.016492493
13,1,5,2,-1.161710791,0.036765447,0.06488643,0.359570124,3.517028903,-0.936593483,1.176911424,0.765436691,0.271579457,1.178514391,-0.340325409,-0.444883155,-0.401167104,-0.106264193,0.186257065,-0.588636367,-0.105601657,-0.443267858,0.13199253,0.141448138,0.191998441,0.074541637,-0.079666155,0.044877108,-0.098003382
13,2,5,2,4.818869778,-2.998378043,-1.502701322,2.667644618,-0.160693309,0.160616928,0.727805603,0.349625382,0.146177158,0.846071835,-0.215058071,0.402172482,0.030412702,-0.471828019,-0.513445636,0.24550784,-0.170056647,-0.058390652,0.17872941,0.066632978,0.134699263,0.309478193,-0.048992358,-0.094556973,-0.011821918
13,3,5,2,-0.616277754,-2.558474844,-0.433000351,4.181450395,0.183133019,2.31471898,0.626582535,-0.450931588,-0.256296117,0.001433791,0.142497239,-0.084207446,-0.307550178,0.075406346,0.095447159,0.21935589,-0.056672001,0.149749016,0.113242298,-0.014285075,-0.024137692,0.111820467,-0.007280768,-0.061226143,0.039951192
13,4,5,2,-0.246141406,-2.692493916,0.192127796,3.68218894,-1.669642435,0.761482475,1.3931023,0.388545536,0.053066441,0.034171811,0.341856519,0.83887327,-0.359133884,-0.199704521,-0.513614312,-0.153118248,-0.299033085,0.25398839,-0.148434903,-0.007521157,0.072537475,-0.140627817,-0.026681324,-0.119278531,-0.084217997
13,5,5,2,-0.069047565,-2.048196081,-0.721156168,4.480881327,0.727996111,2.807670424,0.442045455,-0.532682523,-0.248995006,0.01283186,-0.050254625,-0.049073204,-0.15508863,0.157007916,0.118639609,0.194871353,-0.087558553,0.047053691,0.103648154,-0.003721936,-0.024164687,0.087091821,-0.075927517,-0.035412701,0.053975008
14,1,5,2,-2.791888099,0.709850482,0.695467832,-0.254527226,0.311791108,-0.661790503,1.397553304,-0.536347836,0.496304666,-0.59273236,0.19273454,-0.058553592,0.046907867,0.223404477,-0.524984215,0.088615103,-0.05170523,-0.07203174,0.024895177,0.006783343,-0.28730389,-0.122017103,0.191910002,-0.042616391,-0.011913783
14,2,5,2,-3.445349259,0.89385113,-2.275747402,1.233952058,-1.566813963,-0.347670624,-1.849996686,1.238530989,1.773544796,-0.108955486,-0.181802361,0.334262395,0.355834363,0.40017059,0.047867566,-0.308347723,0.553140261,-0.051917436,0.0373269,0.093454685,-0.121729032,0.376800336,-0.463481231,0.329595561,0.030960791
14,3,5,2,-2.848347051,0.360344138,-0.030692204,0.172979163,0.329031151,-0.641361048,0.822616728,0.22653159,0.568252007,-0.994672281,0.083743343,-0.116874782,-0.431141994,0.204980927,-0.159035212,0.016940794,0.200378311,-0.280420498,0.372690853,-0.096012449,-0.402180057,-0.160944488,0.023739059,-0.079465561,0.014102214
14,4,5,2,-2.71000567,0.443338905,-0.177837562,0.306013401,0.246523859,-0.494706966,-0.208275092,0.075531345,-0.380098716,-0.120953913,-0.167229993,-0.046726338,-0.103101802,-0.141646036,0.517650349,-0.46780324,0.477646748,0.271942771,-0.163837828,-0.314221561,-0.095645576,-0.00388031,-0.166974666,-0.359888177,0.278378074
14,5,5,2,-3.35719754,1.162838173,-1.137363714,0.591878051,-0.066652852,-0.271418064,0.018130143,0.583301951,-0.069448106,-0.775227048,-0.010306674,-0.328903368,-0.052683551,0.338249809,-0.053574159,-0.004517268,0.258001672,0.113632449,-0.042616886,0.080225044,-0.242269228,-0.233911726,-0.021714372,-0.113734495,0.224922663
6,1,5,1,2.43313557,-2.286523311,-0.780587683,-1.353075828,-2.340929059,-0.123700963,-0.38482821,-0.241987498,0.500552556,-0.731592414,0.177066833,-0.661057095,-0.888037152,0.318051734,0.523758435,-0.686310722,-0.833848089,0.311064297,-0.024345114,0.401477477,0.278234331,-0.125996914,-0.063774282,-0.304901384,0.206540261
6,2,5,1,3.973766808,5.06650119,2.456631138,0.451343231,-0.861397116,0.304022039,-0.043732755,0.010462618,-0.180960101,0.398086491,-0.484680504,0.123351752,-0.042539252,0.057661424,0.054468931,0.151683365,-0.097645641,-0.0531236,0.15720342,-0.17817806,-0.090643935,0.024364096,0.008362882,-0.026508725,0.003716046
6,3,5,1,1.085240611,-0.587746308,-0.505105006,-0.162965863,3.127250952,1.178459636,-1.168341634,1.396277371,-0.955865347,-0.170843189,-0.703179362,-0.024893927,0.484336303,0.273855101,0.101726658,0.109878248,-0.305379123,-0.09547964,-0.045621445,-0.073681444,-0.179124653,0.040046561,-0.062685438,0.082336153,0.101968195
6,4,5,1,5.472962857,-1.937648418,-1.673723246,-1.11245899,-0.880742863,-0.191627752,-0.098708717,-0.288239519,-0.158892141,-0.721139791,-0.184375306,-0.1012938,-0.960932669,-0.192771644,0.599580349,-0.898980453,-0.48805739,-0.209378104,0.307619883,-0.232299834,-0.119755322,0.069426053,0.015368637,0.032198801,0.202796916
7,1,5,1,9.960735592,1.542068453,-1.071270746,-0.248715674,0.782341366,0.019439447,-0.063692108,-0.159984709,1.748718172,-1.416475203,-0.278970389,-0.255476914,-0.144166628,0.336454657,-0.109890262,0.063229251,0.429949841,-0.077712179,-0.162582705,0.682066453,0.182563695,-0.118135806,-0.232513918,-0.009596682,-0.159594751
7,2,5,1,3.83823369,5.843582228,2.957381669,0.704497014,-0.915357383,0.301177888,-3.73E-05,0.041767885,-0.059214031,0.481267055,-0.474814655,0.128553254,0.022419966,0.070050756,0.035006947,0.191848685,-0.123395785,-0.029396372,0.063960203,-0.092557198,-0.021463718,-0.008013078,-0.00225601,-0.028781756,0.00997202
7,3,5,1,3.837655087,5.84002332,2.962756021,0.705427689,-0.912624475,0.302824688,-6.91E-05,0.038502078,-0.061269759,0.480776126,-0.477064799,0.125717195,0.020510427,0.069681495,0.033785865,0.190798274,-0.124799493,-0.029953167,0.066343273,-0.092377081,-0.026356699,-0.007954976,-0.002787197,-0.03006723,0.009125934
7,4,5,1,3.836608334,5.84045073,2.958209883,0.703314974,-0.91797313,0.300914047,0.00141992,0.03765534,-0.060200762,0.481572974,-0.477428049,0.125062712,0.020689336,0.0706766,0.035014236,0.19215109,-0.126533398,-0.028340722,0.064825028,-0.090243047,-0.023664085,-0.008243977,-0.003111669,-0.026866667,0.015532482
7,5,5,1,3.838574178,5.840970325,2.96084606,0.702644797,-0.914562401,0.301903523,0.000716959,0.040818865,-0.059998754,0.478939923,-0.477580876,0.127615349,0.022935049,0.072192177,0.033723683,0.194820094,-0.12452127,-0.030372861,0.067532884,-0.088524192,-0.026905421,-0.010480644,-0.008589485,-0.024604575,0.017006682
8,1,5,1,0.412851748,-2.020494541,-0.473242983,-0.954116703,-2.716945955,-0.510372463,-0.755775284,-0.297875898,-0.436714864,-0.160442726,0.122505288,-0.346637426,-0.939865456,0.185920845,-0.006981663,-0.470343233,-0.324267473,0.400429736,0.050884339,0.111186569,0.109290981,0.032471204,0.108530183,-0.301247238,0.31790069
8,2,5,1,-0.077008183,-1.999811621,0.890466916,-1.864178997,-0.616316076,0.339377387,1.774101368,-0.942584199,-0.195332765,-0.02697996,0.549546631,-0.222972264,0.085933793,-0.442164748,0.359069309,0.004495685,-0.229709167,-0.370772904,0.146166549,-0.12883358,-0.332073767,0.201824014,0.145793201,0.094339893,0.045413539
8,3,5,1,-1.446027876,-1.061103409,-0.167581566,-0.337200408,-0.419979685,-0.29116029,-0.439803596,-0.175365221,-1.86061375,0.740837403,-0.524972164,-0.18826056,0.745140955,1.059154603,-0.756475163,0.203515653,-0.222798749,0.278738374,-0.292916514,0.55273047,0.028437511,-0.354408376,-0.340368103,-0.215607622,-0.12433066
8,4,5,1,-0.958248216,-2.083184407,2.919391097,-2.88180991,0.226306654,1.518334727,1.462914074,0.389574829,-0.282998762,-0.529261581,0.300284182,0.361846282,0.707507051,-0.053954315,0.353487981,0.169700988,0.303579271,-0.254996962,-0.212997267,-0.160496791,-0.11375674,0.218402441,-0.21784495,-0.157090269,0.169258854
8,5,5,1,-1.098304025,-1.023375531,-0.124393592,-0.329705726,-1.110571516,-0.296307611,-0.466150984,-0.480634689,-2.080584821,0.42394994,-0.584017914,0.072153278,0.121908243,1.183073012,-0.421187433,-0.106321278,0.26796563,0.065464354,0.17221797,0.081288525,-0.119378023,-0.090687895,-0.264896241,0.037621367,-0.235459861
9,1,5,1,-1.970111336,0.828392874,0.128804436,0.209263895,0.075265799,-0.232530054,-0.470020907,0.326077973,-0.875916239,0.522380765,0.115957004,0.07861571,0.102850965,-0.835019857,0.709017123,0.18173432,0.432115797,0.159482738,-0.007210436,0.424896077,-0.051574329,-0.226862639,-0.092438424,-0.06595389,0.033136798
9,2,5,1,-1.630199667,-0.208380754,-0.167954061,-0.047601681,-0.691095264,-0.182897532,-0.738051194,0.193036322,-0.540676358,0.493783819,0.24143312,0.181406797,0.20894051,-0.823182868,0.573344224,0.436566972,0.207515035,-0.04047429,0.027501816,0.552117051,-0.184042811,-0.198181776,-0.15784798,0.009276271,0.001608883
9,3,5,1,-0.017252656,-1.504562733,0.384844163,-0.006500521,-0.390675683,-0.439998256,-0.840647,-0.219638629,-0.308504466,-0.142625308,-0.013019194,-0.082936836,0.074420807,-0.440142947,0.170414993,0.304942016,-0.332803306,-0.260484606,0.157380806,0.186419644,-0.055234203,0.126735927,-0.269518004,-0.101664419,-0.070100969
9,4,5,1,-1.334802699,-1.615196164,3.317979677,0.529312763,0.855510796,-0.5781459,-1.390534903,-0.604846169,0.316220749,-0.305382446,0.010769646,-0.035256962,0.311868795,-0.303304728,0.068167291,-0.403061371,0.093037217,-0.138664925,-0.109716023,0.079489785,-0.068831337,0.110587889,0.106034598,-0.013828599,0.075181641
9,5,5,1,-0.601597515,-0.740159153,0.014571511,-0.565575654,-1.416192417,-0.161373923,-0.431668571,-0.326423162,-0.307969929,-0.540609485,0.553122845,-0.024112279,0.474167554,-0.214954246,-0.1090451,0.568767642,-0.785938998,-0.276956397,0.257678222,0.642929013,0.121698239,0.108939537,0.610505725,0.583428154,-0.059849765
