PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,label 1,label 2,label 3,label 4
-3.447167641,1.86649647,0.961510391,1.305971495,1.60072538,-3.696268546,-0.346544753,2.811415988,-0.781361867,-1.072456651,0.172224561,0.648365291,-0.499574476,-0.77241655,1.960843207,-1.522534457,0.904948956,-0.417563048,0.000225612,0.319312997,0.725917495,-0.981278496,-0.205315366,-0.172577515,-2.035634172,8,5,1,1
-4.116808476,1.144180627,1.824163785,1.650063233,1.502570963,-4.927044011,1.828981388,2.03719159,-0.771626773,-0.100677603,-2.194306248,0.215455396,-0.725916124,3.006045994,0.840300228,-0.877324244,-0.735511131,-1.060449783,-0.957568603,1.087313539,0.821426938,-0.911128313,1.980898018,0.323308536,-0.776961843,8,5,2,1
-1.830568253,4.226769641,13.3584802,6.308379044,6.091028603,0.704306102,-0.41538015,-0.912354712,2.743085,0.801708159,-0.061357705,-1.140247404,1.76602243,-0.744940624,0.247968075,-0.857314829,-1.255224336,0.534357937,-0.029583891,-0.337260413,-0.114315917,-1.017923741,0.107278567,-1.285762883,0.482581735,8,5,3,1
-2.383910127,3.168929876,8.984777536,6.735263082,5.71591425,0.187051122,-3.176167497,1.893986809,1.385260159,1.137386034,-0.675262712,-0.314264205,-0.386288849,-1.458722238,-1.327424748,0.423087305,-0.584930713,0.014633988,-0.340575524,-0.138190555,-0.188218049,-1.320066665,0.896655007,0.685437927,-0.483101844,8,5,4,1
-3.28316295,1.352668595,0.756983239,0.473281689,1.409780139,-7.009983278,3.675037734,3.077476481,-3.005260014,-2.705238269,-4.155174578,-0.394257965,0.636686929,3.181721294,-1.292535716,-2.253910623,-0.805255909,-0.073002301,-0.395845801,-0.761741397,0.032524151,0.259947894,-0.962785132,-0.107161022,0.455406534,8,5,5,1
-4.913293923,-0.877913229,1.318518679,-0.682321775,-1.628178227,-0.06167419,1.117900141,0.324934892,1.199299717,-1.763565552,0.044972425,0.346958236,-2.069172072,-1.999689388,0.30465952,-1.830144838,-0.296439888,0.508544462,0.788840707,0.604280591,-0.244407663,0.750809211,-0.167096002,-0.245145317,-0.383307078,9,1,1,1
-7.344439739,-1.412574889,1.918054735,0.832830147,-1.791509385,2.387978871,0.363862083,6.203351226,2.162038359,-5.576244969,3.936812889,2.325079609,-3.731665735,-0.565487787,0.218943026,-0.834030257,-2.011329949,1.344363071,0.807907952,0.17621632,0.896341325,-0.214458601,-0.26275314,0.134868565,1.190772429,9,1,2,1
-1.02743139,1.455370141,12.42648848,-9.341133033,-5.115389738,-1.879080297,1.609677936,1.56412743,-2.979855781,5.220594657,4.876211982,-2.922508552,-0.05375523,-0.618088592,-0.669962521,0.580719997,-0.336782013,-0.385387834,-0.844009945,0.074542832,0.454987468,1.451754692,-0.557420646,1.335187599,0.061438733,9,1,3,1
-1.454932965,-0.610668415,-1.171805776,-0.242455733,-0.677719078,-2.424033263,0.245417378,3.139433754,2.939211786,-1.591287517,2.482431137,-0.252312316,-2.744470862,-2.083416039,0.044051076,-1.884043747,-0.63323685,1.003276745,0.488630875,-0.69368109,-1.660860519,0.669984399,0.966903417,-0.251872831,0.23380369,9,1,4,1
-4.634805085,-5.102765639,-0.431239246,-0.172307289,-1.214816811,-0.312365543,-0.069470562,3.634965379,2.528685721,-1.879069215,1.687267492,0.255527501,-2.444432998,-0.924674593,-0.491015078,-1.332344982,-1.451849196,1.776125492,1.02903751,0.49378343,-1.113354153,0.539375344,0.5654043,-0.501052672,0.570801821,9,1,5,1
-7.566512414,-2.970687931,1.680460979,-0.481309475,-1.428635096,-1.617699672,0.353443991,1.474076,1.037513809,-3.075392934,0.431944029,1.930594628,-2.089434544,-1.976933217,-0.338552836,-0.251562005,-0.107021734,1.743723302,0.791499215,0.567686276,0.198257179,0.106579439,-0.801259921,-0.169144741,0.470410389,9,2,1,1
-8.429253315,-2.753628964,2.678683121,0.914228397,-1.045833056,1.962625018,-1.305273146,3.051928233,1.337680389,-3.206270523,2.957112898,2.633785279,-3.150063738,-0.755545869,0.774114821,-0.694225467,-0.385115641,1.110499117,-0.239937144,0.203721635,1.074161375,-0.610477733,-0.743639278,-0.179818998,0.879695596,9,2,2,1
-4.651299809,0.140010373,14.86769301,-10.00660167,-3.391871414,-2.295505805,2.145283364,-0.09379064,-2.731912963,5.141527461,4.888477976,-1.064950948,-0.319872703,0.116398659,-0.715883195,0.227023714,-0.891056391,1.528183859,-1.064271505,0.258480685,0.154561623,-0.421467896,0.551856874,1.623614504,-0.557633179,9,2,3,1
-3.494938898,-0.871174607,0.546358654,-0.253874236,0.692822895,-5.405790126,1.722740677,2.585432247,-0.259722894,0.83997079,1.640381855,1.186472408,-3.914637877,-2.81223872,1.345104927,-2.327256531,0.479626928,0.183691199,-0.420754713,-1.565855442,-0.194977714,0.940962276,-0.06349915,-0.273506419,0.765333612,9,2,4,1
-4.588676761,-1.794414262,0.042262289,-0.529691519,-0.621827411,-2.757343935,-0.230494074,2.434768728,2.423868841,-1.747569316,2.907746326,0.722752904,-2.530480063,-1.579625696,-0.289360884,-1.493270614,-0.837967744,1.751496458,0.659662218,-0.179247734,-1.719788337,0.678779867,0.729531167,-0.801429413,0.234277514,9,2,5,1
-5.975473221,0.924297255,2.663681911,1.63438534,0.566418509,-1.641889371,0.25751552,0.029297985,0.808651143,0.014658543,-0.266394959,0.902202026,-3.451558199,-1.828308832,0.740525703,0.370378801,-0.26010185,0.136387815,1.015327678,-0.739242627,-0.317639195,-0.960523164,1.136030939,-1.0766913,0.138312775,9,3,1,1
-5.574476719,-0.061683,1.301764667,1.07204555,-0.287567178,-0.841548421,-0.467914821,0.785271927,0.662585004,-0.387680021,1.16832254,1.303257787,-3.036924667,-2.945412318,1.39544838,-0.021045538,0.290979423,-0.741056648,0.183853661,-0.821354902,-0.016595541,-2.036022896,0.078914985,-0.675351343,0.133637516,9,3,2,1
-2.467931385,4.039188829,17.74420252,-9.007181362,-6.619993522,-1.906523706,1.758964656,0.250739299,-4.375041751,4.138312084,3.471584781,-1.55800053,-1.263777743,1.217582109,0.609670813,1.93874192,0.626691098,-0.773207401,0.301685368,-0.283173505,0.877363667,0.504993518,1.447703879,-0.75962448,0.527054145,9,3,3,1
1.191583794,5.924659699,15.72894357,-6.164444049,-5.371194598,-1.525417609,-0.043840549,1.247239903,-4.489339639,2.725794955,2.208098977,-1.259485231,-2.000377158,1.070549664,1.504785247,2.687253772,1.887863307,-1.434865938,1.264899701,-0.770624812,1.096342448,0.275730629,1.489519574,-1.38248685,0.359130876,9,3,4,1
-0.983811611,3.426816048,3.525463104,-1.827392733,-1.476892639,-3.098746758,0.911224699,1.00122833,-0.952636795,0.106463437,2.680209681,-0.557675386,-2.065951183,-1.294645376,0.875220493,-0.116492958,0.562795204,-1.107816086,-0.757060331,-1.410506897,0.536285853,-0.405434226,-0.7695166,-0.581824413,-0.197780359,9,3,5,1
-7.325315272,0.086122114,2.192456125,-0.652643886,-1.577846684,-0.36814158,1.517064282,1.060633912,1.020578925,-1.367955114,0.407688029,0.452735765,-1.832916771,-2.286404829,-0.029538321,-0.1288638,-0.430132241,0.656079055,1.595434794,-0.176216541,-0.035867882,-1.364390244,0.59524987,0.024446371,-0.160239719,9,4,1,1
-6.246982058,0.141486261,2.672371829,0.417004373,-0.843475085,0.517765443,0.362860892,0.566750656,1.319742744,-0.501571248,1.044333199,1.167312698,-3.805492229,-2.018510481,1.283580825,-1.173416506,-0.011560249,-0.165763351,0.169057905,-1.110599626,0.582497725,-0.630695206,0.488007816,-0.057812592,-0.065635074,9,4,2,1
-4.208492808,1.805448038,15.27777767,-9.932342151,-6.092789844,-1.949346909,1.486528289,2.364044114,-5.582311435,5.338204515,2.890819238,-2.932510668,-0.491615984,-0.269378586,0.616267025,1.361024625,0.613988942,-0.914203732,0.188098172,0.910889447,-0.228696871,0.185935584,0.164716031,-0.12883337,1.022679627,9,4,3,1
-6.74633199,-1.987080072,12.3473219,-11.78152127,-4.788275159,-1.95683589,3.63447036,0.952855775,-2.911105949,6.73178153,5.733204778,-2.709918987,1.608418819,-1.2703349,-0.859727337,-0.413990259,-2.012740372,0.215582212,-1.718350265,1.708384528,-1.254414996,-0.428541101,-1.095944081,1.313597286,0.281999534,9,4,4,1
-4.738468437,-0.852863328,12.33060386,-5.539869273,-4.32788076,0.028545525,2.52273878,1.135466681,-2.231615902,4.117110209,3.311610161,-1.666720566,-0.158435797,-1.013309614,0.265171129,0.885539247,-0.559601142,-1.092270314,-0.987513216,0.747778721,0.255888405,-0.618740336,-1.18442225,-0.222507379,-0.370130541,9,4,5,1
-6.732294825,-1.612096553,1.444811289,0.017989669,-0.850488983,-2.93188598,-0.45404108,0.830803217,1.261136645,-3.004508933,1.572325132,2.78211894,-3.254412279,-3.385825365,0.174662826,-0.683156265,-0.078216166,1.547504772,1.336424303,0.39052055,0.02600861,0.254416884,-0.255132965,-0.507648051,0.517811705,9,5,1,1
-5.575591212,0.048659363,2.84916738,0.289689241,-0.38746629,-1.731860669,-1.180699425,0.547480748,0.428666928,-2.47057411,1.75542539,2.558898661,-2.250251301,-2.668799162,0.210501512,-0.824355477,0.888238608,1.192273949,0.77102315,0.374679861,-0.238839613,0.740740907,0.264555668,-0.420620481,0.076048372,9,5,2,1
-1.032799228,3.510502864,14.69544976,-8.202122483,-5.310237227,-4.014350342,-0.310695193,0.517868052,-5.057604498,3.61598278,3.443919284,0.084960436,-0.772591776,0.800899741,0.689475473,2.093517186,0.853329694,-0.814356652,1.170638955,0.470768706,-0.104433559,-0.283193457,0.323778168,-0.724553598,0.655116986,9,5,3,1
-2.941914036,2.556878629,15.67630266,-9.488303415,-5.067008836,-3.962885397,0.535869502,0.854592375,-4.303783156,4.682290045,4.752139834,-0.980680374,-0.728036387,0.034829966,-0.652566743,1.438268752,0.765225944,0.018366248,-0.656535228,0.193746798,0.558358637,1.990464255,-0.611339879,0.845404489,0.731359404,9,5,4,1
-1.372238276,0.421358751,1.351416266,0.59517509,1.148871791,-4.941478855,0.012998442,1.58622566,-0.1816148,0.540671681,1.513234967,0.947777616,-1.905255666,-4.039041315,1.295666868,-0.524911638,2.748829932,1.350046087,1.777692998,-2.940010915,-1.802399372,0.627200914,0.31293006,-0.052485451,-1.38598508,9,5,5,1
